PROB_ID,"TO_CHAR(AP.CREATED_DATE,'MM-DD-YYYYHH24:MI:SS')",SOLVE_HOURS,MICRO,UNIT,STATUS_CHK,PROB_TYPE_CHK,PROB_TYPE_DETAIL,DESCRIPTION
127038,9/20/2015 3:26,1,LI23,21,4,HARDWARE,HW Problem,Klys 23-2 Pad -15 Volts value is not within tolerance. The current value reads -13.0 but expected in -15 with 1.0 as the tolerance. 
127102,9/21/2015 22:14,,LI20,51,4,HARDWARE,HW Problem,"TCAV0 RFS 20-5 has no drive power, no PAC out on diagnostic PAD monitor. Curiously, when we reboot the PAC, there is some RF. But after reboot is done....not PAC out RF."
127182,9/23/2015 14:14,4,LI20,61,4,HARDWARE,HW Problem,"20-6 MOD fault, won't reset on 9/23 Owl Shift."
127422,9/30/2015 14:04,1,LI29,81,4,HARDWARE,HW Problem,"29-8  Mod grid trigger chassis needs to be replaced because
           of bad componant solder joint."
128138,10/23/2015 12:15,0.75,LI30,51,4,HARDWARE,HW Problem,30-5: Seeing some beam volts jitter.
128275,10/31/2015 4:29,1,LI16,51,4,HARDWARE,HW Problem,Klystron 16-4 MOD and will not reset
128275,10/31/2015 4:29,1,LI16,51,4,HARDWARE,HW Problem,Klystron 16-4 MOD and will not reset
128305,11/2/2015 9:42,1,LI11,21,4,HARDWARE,HW Problem,"11-2 Modulator, Check Phase balance. "
128364,11/4/2015 3:52,1,LI20,71,4,HARDWARE,HW Problem,20-7 (L0A) BVLT drop outs. 
128405,11/5/2015 8:07,,LI25,81,4,HARDWARE,HW Problem,25-8 trips frequently.
128413,11/5/2015 9:47,,LI02,61,4,HARDWARE,HW Problem,Kly. LI02 - 6 Amplit. came back low after the last POMM.  It is showing extreme  AMPL jitter as well.
128432,11/5/2015 18:16,1,LI02,31,4,HARDWARE,HW Problem,Klys 2-3 has a WGV fault
128460,11/6/2015 13:07,1,LI25,51,4,HARDWARE,HW Problem,25-5 has gone to HVR multiple times. 
128462,11/6/2015 13:36,1,LI23,21,4,HARDWARE,HW Problem,23-2 has high phase jitter.
126889,9/9/2015 3:27,1.5,LI29,11,4,HARDWARE,HW Problem,"29-1 is faulting on Thyratron filament O/C, has high current and very low voltage when trying to bring up

NOTE:  thyratron was replaced, waiting VVS to complete run-up"
126889,9/9/2015 3:27,1,LI29,11,4,HARDWARE,HW Problem,"29-1 is faulting on Thyratron filament O/C, has high current and very low voltage when trying to bring up

NOTE:  thyratron was replaced, waiting VVS to complete run-up"
127081,9/21/2015 7:47,,LI22,61,4,HARDWARE,HW Problem,"22-6 has high Klystron Vacuum,  high voltage on at 100kv for now"
127247,9/25/2015 2:14,1,LI29,71,4,HARDWARE,HW Problem,Klystron LI29-71 shows 15 water faults on klystron errors panel. 
127968,10/18/2015 3:44,1,LI25,61,4,HARDWARE,HW Problem,"25-6 MOD fault, no remote reset"
128154,10/24/2015 13:30,1,LI23,11,4,HARDWARE,HW Problem,Klys 23-1 showing AMPL/PHAS jitter.
128342,11/3/2015 13:46,1,LI16,61,4,HARDWARE,HW Problem,"16-6   Mod Thyratron blower assem has a badly corroded bolt that
           needs to be replaced asap.

            Mod grid trigger chassis has a bunt wire and needs to be 
            replaced."
128352,11/3/2015 14:11,2,LI23,21,4,HARDWARE,HW Problem,23-2 Forward Energy peak detector reading unphysically high (183.37) on PIOP
128390,11/4/2015 18:45,1,LI20,71,4,HARDWARE,HW Problem,L0A has phase and amplitude dropouts
128393,11/4/2015 20:48,,LI29,21,4,HARDWARE,HW Problem,Klys 29-2 tripping on water.
128205,10/28/2015 1:10,2,LI01,51,4,HARDWARE,HW Problem,"1-5 thyratron compartment fan is bad, bearing is screeching"
128222,10/28/2015 14:18,1,LI02,51,4,HARDWARE,HW Problem,2-5   Thyratron cooling blower is dead
128238,10/29/2015 5:09,1,LI23,21,4,HARDWARE,HW Problem,"23-2 MOD fault, needs local reset."
128259,10/30/2015 7:53,,LI22,31,4,HARDWARE,HW Problem,22-3 phase jitter
126900,9/10/2015 5:08,1,LI26,81,4,HARDWARE,HW Problem,26-8 Klystron Water fault light intermittently flashes
127115,9/22/2015 7:52,1,LI23,31,4,HARDWARE,HW Problem,"23-3 has an intermittent Klystron Water glitch, needs calibrated and/or adjusted"
128482,11/7/2015 16:14,,LI02,31,4,HARDWARE,HW Problem,"dupe see 128308, Klys 2-3 is having AMPL jumps."
128485,11/7/2015 22:02,1,LI14,81,4,HARDWARE,HW Problem,Klys 14-8 dropped to KHD without any indication as to why.
128488,11/8/2015 12:26,0.5,LI10,41,4,HARDWARE,HW Problem,station 10-4  mod faulted
127207,9/24/2015 7:50,0,LI27,81,4,HARDWARE,HW Problem,Klystron LI27-81 is tripped off on Mod fault and will not reset remotely.
127211,9/24/2015 8:42,,LI23,71,4,HARDWARE,HW Problem,KLYS:LI23:71:WNDW2_TEMP read back reports 137.7 DEG.s
127260,9/25/2015 9:51,1,LI20,61,4,HARDWARE,HW Problem,20-6: Snubber boards need to be recheck after we fixed the miswires pin 7 & 8 of the molex connector P2 that plug to Enerpro board.
127367,9/29/2015 0:51,1,LI10,31,4,HARDWARE,HW Problem,"10-3 When Keyed to green light light, the green light cycles on and off."
127586,10/6/2015 6:12,2,LI01,31,4,HARDWARE,HW Problem,"1-3 KMC. Klystron Bulk Fiat CB trips. With the Trim p/s off and its load disconnected, CB trips. There is a Klixon red LED on the cb box."
128051,10/21/2015 1:51,1.5,LI25,71,4,HARDWARE,HW Problem,"Kly LI25-7 has a purple ""NAN"" on the Phase reading. Tried to IPL PIOP and Reset PIOP but no change was noticed. "
128274,10/31/2015 1:39,1,LI22,41,4,HARDWARE,HW Problem,22-4 BV jitter.
128276,10/31/2015 5:24,0.1,LI02,31,4,HARDWARE,HW Problem,2-3 is MOD faulted.
128276,10/31/2015 5:24,1,LI02,31,4,HARDWARE,HW Problem,2-3 is MOD faulted.
128284,10/31/2015 23:06,1,LI29,61,4,HARDWARE,HW Problem,Klys 29-6 has lots of phase dropouts of around -2.5 degrees 
128284,10/31/2015 23:06,1,LI29,61,4,HARDWARE,HW Problem,Klys 29-6 has lots of phase dropouts of around -2.5 degrees 
128288,11/1/2015 6:41,1,LI14,21,4,HARDWARE,HW Problem,14-2 has a lot of PFN jitter
128291,11/1/2015 10:59,0.5,LI22,11,4,HARDWARE,HW Problem,"duplicate see 127965.Klystron 22-1 is cycling frequently.  It usually comes back on its own, but it trashes the FEL whenever it cycles.  Currently on the beam."
128306,11/2/2015 9:58,0,LI22,71,4,HARDWARE,HW Problem,22-7 phase jitter is pretty bad.  See it very clearly on energy BPMs in LCLS and on the FEL jitter.
128308,11/2/2015 10:47,,LI02,31,4,HARDWARE,HW Problem,2-3 has bouts of no Phase and Amplitude readback.
128327,11/3/2015 9:03,0.5,LI09,61,4,HARDWARE,HW Problem,LI09-6 KLY water faults
127080,9/21/2015 7:10,2,LI27,81,4,HARDWARE,HW Problem,"27-8 Modulator, Tripping on HVOC."
127439,9/30/2015 19:26,1,LI30,11,4,HARDWARE,HW Problem,30-1 Modulator has DeQuing undercurrent fault.
127865,10/13/2015 18:24,2,LI13,81,4,HARDWARE,HW Problem,Kly. LI13 - 8 faulted on MOD fault.  VVS and CB7 tripped
127981,10/19/2015 9:31,6,LI10,71,4,HARDWARE,HW Problem,station 10-7 KMC fault
128489,11/8/2015 14:20,0.5,LI09,11,4,HARDWARE,HW Problem,station 9-1 mod faulted
128497,11/9/2015 1:40,,LI02,31,4,HARDWARE,HW Problem,"duplicate. Klystron LI02-31 shows ""phase mean""; does not show any PAD value. Also has amplitude problems. Amplitude jitter has increased dramatically over the weekend and amplitude FTPs show dropouts."
128499,11/9/2015 2:34,0.5,LI02,31,4,HARDWARE,HW Problem,Klystron LI02-31 has a bad vacuum gauge controller.
128525,11/9/2015 22:09,0.5,LI23,41,4,HARDWARE,HW Problem,23-4 Tripping (HVR faulting) repeatedly.  
128537,11/10/2015 9:15,1,LI26,41,4,HARDWARE,HW Problem,26-4 DQ curr low = 5A. Needs a calibration  for linear regulation.
128571,11/12/2015 1:19,1,LI13,51,4,HARDWARE,HW Problem,13-5 has a false VVS status 
128573,11/12/2015 4:06,0.5,LI23,21,4,HARDWARE,HW Problem,23-2 tripped HVR no remote reset as station in is local
127258,9/25/2015 9:17,1,LI24,41,4,HARDWARE,HW Problem,Seeing Water WG2 fault and klystron water .
127317,9/28/2015 3:39,0.5,LI14,11,4,HARDWARE,HW Problem,"14-1 Fire Alarm Latching Box ""System Ready"" green LED is out."
127352,9/28/2015 12:06,,LI28,21,4,HARDWARE,HW Problem,"28-2 faulty phase/amplitude readback. Doesn't come back with PIOP IPL. **edit tallmike** - PIOP swaps didn't help this, but PEM came out and made it work somehow."
127409,9/30/2015 4:13,1,LI06,11,4,HARDWARE,HW Problem,6-6 Needs VGC replaced. Fault light will not clear.
127437,9/30/2015 19:22,1,LI23,81,4,HARDWARE,HW Problem,23-8 Modulator DeQuing current is zero.
127578,10/5/2015 23:07,0,LI28,11,4,HARDWARE,HW Problem,28-1 frequent HVR faults.
127737,10/10/2015 11:45,,LI17,51,4,HARDWARE,HW Problem,"17-5 TBR Trips on over voltage.  Found core bias at 22.5 amps, klystron filament at 0 volts and 23 amps.  Klystron tank connection hot and will not come off.  

_____With test load, all readings normal.____"
127903,10/14/2015 16:00,,LI17,61,4,HARDWARE,HW Problem,station 17-6 has KMC fault
128340,11/3/2015 13:40,1,LI15,61,4,HARDWARE,HW Problem,15-6    Mod PFN compartment fan is dead
128343,11/3/2015 13:48,1,LI16,71,4,HARDWARE,HW Problem,16-7     Mod PFN compartment fan is dead
128344,11/3/2015 13:49,1,LI17,11,4,HARDWARE,HW Problem,17-1    Mod PFN compartment fan is dead
128347,11/3/2015 13:54,1,LI17,61,4,HARDWARE,HW Problem,"17-6  EOLC Stack burnt, Also T20 Network resistor is burnt"
128347,11/3/2015 13:54,1,LI17,61,4,HARDWARE,HW Problem,"17-6  EOLC Stack burnt, Also T20 Network resistor is burnt"
128350,11/3/2015 14:06,1,LI18,41,4,HARDWARE,HW Problem,18-4     Mod PFN compartment fan is dead
128351,11/3/2015 14:07,1.5,LI19,11,4,HARDWARE,HW Problem,19-1    Mod PFN compartment fan is dead
128369,11/4/2015 10:30,0.2,LI20,81,4,HARDWARE,HW Problem,20-8 (L0B) WGV fault
128387,11/4/2015 17:21,,LI20,71,4,HARDWARE,HW Problem,20-7 (L0A): Still has BV dropouts. PFN tuning may be needed.
128402,11/5/2015 4:29,,LI16,81,4,HARDWARE,HW Problem,16-8 has a ACC1 water fault that won't clear
128406,11/5/2015 8:08,,LI30,21,4,HARDWARE,HW Problem,Ll30-2 Klystron water fault 
128408,11/5/2015 8:27,,LI18,51,4,HARDWARE,HW Problem,NTF see 128421. Kly. LI18-5 Amplit. still low. Was 59.15 before shut down. Now at 50.8. Beam volts in low.
127481,10/1/2015 23:19,0.5,LI23,11,4,HARDWARE,HW Problem,23-1 IPA doesn't seem to track well during phase scans.
128279,10/31/2015 15:00,1,LI29,21,4,HARDWARE,HW Problem,29-2 is tripping excessively. The station does reset remotely but the frequency is disruptive. 
128283,10/31/2015 21:01,0.5,LI29,11,4,HARDWARE,HW Problem,station 29-1 mod faulting repeatedly--has 77 AMPL faultls since this 08:00morning
128325,11/3/2015 8:35,0.5,LI09,61,4,HARDWARE,HW Problem,"Kly. LI09 - 6 Seeing a ""water klystron"" fault coming and going."
128339,11/3/2015 13:38,1,LI13,61,4,HARDWARE,HW Problem,13-6   Mod PFN compartment fan is dead
128384,11/4/2015 17:14,1,LI30,31,4,HARDWARE,HW Problem,Klys 30-3 has CBL fault.
128590,11/12/2015 12:09,1,LI26,61,4,HARDWARE,HW Problem,26-6 improve PFN regulation
128591,11/12/2015 12:09,1,LI26,71,4,HARDWARE,HW Problem,26-7 improve PFN regulation
128592,11/12/2015 12:10,1,LI26,81,4,HARDWARE,HW Problem,26-8 improve PFN regulation
128595,11/12/2015 13:25,,LI11,61,4,HARDWARE,HW Problem,11-6: HV CBT.
127689,10/9/2015 14:39,,DR13,1,4,HARDWARE,HW Problem,"1-8 new PAD installed, needs poly."
128009,10/20/2015 7:16,1,LI05,81,4,HARDWARE,HW Problem,5-8 Has a water leak
128163,10/26/2015 6:14,1,LI12,41,4,HARDWARE,HW Problem,12-4 WGV flt
128362,11/4/2015 2:15,,LI23,71,4,HARDWARE,HW Problem,Klystron LI23-71 is tripping frequently. No faults indicated on Errors panel. 
128420,11/5/2015 13:03,,LI11,61,4,HARDWARE,HW Problem,"Kly. LI 11 - 6 MKSU lost MKSU voltages. see pic. in PCD Log. Swapped MKSU pcd03271 out, pcd03094 in. symptoms did not change. Swapped piop cables with 11-5 and problem followed. Will transfer cater to hdwr for Piop swap. NIRP test ok. "
128461,11/6/2015 13:17,1,LI16,51,4,HARDWARE,HW Problem,16-5 mod fault.
128503,11/9/2015 9:26,1,LI23,41,4,HARDWARE,HW Problem,23-4 needs calibration
128348,11/3/2015 13:57,1,LI17,71,4,HARDWARE,HW Problem,17-7   Thyratron compartment cooling fan is dead
128439,11/6/2015 2:11,0.1,LI12,81,4,HARDWARE,HW Problem,12-8 does not respond normally to phase scans. Unclear whether or not the phase shifter is responding appropriately to trim requests. Phase scans look like this: http://physics-elog.slac.stanford.edu/facetelog/show.jsp?dir=/2015/45/06.11&pos=2015-11-06T02:10:14
127290,9/26/2015 7:51,1,LI09,41,4,HARDWARE,HW Problem,9-4 Stepper relay K13 is not activating when Modulator is keyed to green.
127290,9/26/2015 7:51,2,LI09,41,4,HARDWARE,HW Problem,9-4 Stepper relay K13 is not activating when Modulator is keyed to green.
127319,9/28/2015 3:43,0.5,LI18,41,4,HARDWARE,HW Problem,18-4 has a thyratron filament U/C fault
127536,10/3/2015 22:44,0.2,LI23,31,4,HARDWARE,HW Problem,"23-3 dequing unstable, HV not regulating.  Adjusted HV setpoint down from 21.85 to 21-65 with no change to HV readback."
127699,10/9/2015 15:09,1,LI09,51,4,HARDWARE,HW Problem,9-5 is faulted on klystron water.
128087,10/21/2015 22:14,1,LI13,31,4,HARDWARE,HW Problem,13-3 HV meter not indicating
128367,11/4/2015 9:31,0.75,LI22,21,4,HARDWARE,HW Problem,"klystron 22-2 (and 28-4) has a big phase jitter (2.2 deg rms) and voltage jitter too, mainly spikes down in voltage of 3 kV  and corresponding phase spikes up to 10 deg."
128627,11/13/2015 1:55,1,LI03,31,4,HARDWARE,HW Problem,3-3 CBL fault. 
128628,11/13/2015 1:56,,LI13,21,4,HARDWARE,HW Problem,13-2 MOD fault. 
128631,11/13/2015 6:21,0.1,LI21,11,4,HARDWARE,HW Problem,L1S 21-1 tripped FLK PEM dispached
128632,11/13/2015 8:17,1,LI23,31,4,HARDWARE,HW Problem,23 - 3 amplit. jitter is 4.45 %
128645,11/13/2015 13:39,0.5,LI24,81,4,HARDWARE,HW Problem,Kly Mod 24-8:  very low DQing current.  Please adjust DQ current up to 20 amps or so.
128654,11/13/2015 18:12,0.75,LI23,31,4,HARDWARE,HW Problem,23-3 repeatedly MOD faulting.
128655,11/13/2015 20:46,2,LI30,21,4,HARDWARE,HW Problem,30-2 KHD
128657,11/13/2015 22:18,1,LI27,41,4,HARDWARE,HW Problem,27-4 klystron filament supply chassis removed for installation in 30-2.  Needs functional replacement.
128659,11/13/2015 22:54,0.5,LI11,41,4,HARDWARE,HW Problem,11-4 needs klystron filament time delay (K2) reset to 55 minutes
128662,11/14/2015 2:52,1,LI23,81,4,HARDWARE,HW Problem,"23-8 FLK, won't reset."
128665,11/14/2015 19:21,1,LI02,31,4,HARDWARE,HW Problem,"2-3 has erratic phase readback starting at 04:00 this morning (Nov 14), no readback at all since 13:00. PAD Mixer Gain reads 0.00, PAD +15 Volts reads 5.16. PAD Phase Mode on PIOP alternates between TRACK and LOST. "
127089,9/21/2015 13:37,1,LI28,21,4,HARDWARE,HW Problem,"28-2 Modulator, Trips off upon turn-on, with no latched fault. See HVOC on fault log."
127252,9/25/2015 2:29,,LI22,51,4,HARDWARE,HW Problem,"Klystron LI22-51 shows 68 water faults on klystron errors panel.

This klystron is currently tripped off and PEM needs water flow adjusted to bring it back on. Urgency changed from ""low priority"" to ""immediate""."
127289,9/26/2015 7:46,1,LI03,61,4,HARDWARE,HW Problem,3-6 Trim p/s needs replace. Regulation is out of tols
127371,9/29/2015 4:02,0.75,LI06,31,4,HARDWARE,HW Problem,"6-3 Fire Alarm Latching Box ""System Ready"" green LED is out."
127423,9/30/2015 14:07,1,LI28,51,4,HARDWARE,HW Problem,28-5  T20 input snubber wires are burnt
127461,10/1/2015 7:17,1,LI17,21,4,HARDWARE,HW Problem,17-2 Trim P/S needs replace. KMC on the MKSU
127937,10/15/2015 15:32,0.8,LI17,61,4,HARDWARE,HW Problem,"17-6 is faulted on a KMC, Klystron magnet circuit,  error.  Klystron magnet klixon tell-tale indicates a klixon fault."
127937,10/15/2015 15:32,,LI17,61,4,HARDWARE,HW Problem,"17-6 is faulted on a KMC, Klystron magnet circuit,  error.  Klystron magnet klixon tell-tale indicates a klixon fault."
128448,11/6/2015 10:20,4,LI22,61,4,HARDWARE,HW Problem,"Klystron 22-6 is MOD and can't be reset remotely

UPDATE: 22-6 apparently wasn't reading back phase measurements.  We were having a huge problem with keeping the beam on at > 30 Hz (looked perfect at 30 Hz), which we tried to fix by resyncing PAUs, zeroing offsets on the longitudinal and LTU feedbacks, etc.  When 22-6 tripped off, the problem was fixed and we could run at 120.

Maxwell had been looking at klystron phase jitter, but 22-6 hadn't been reading back phase, because he thought it was a measurement problem.

=> maybe 22-6 was a problem?"
128470,11/6/2015 16:38,0.75,LI02,51,4,HARDWARE,HW Problem,Klystron 2-5 mod faulted and won't reset remotely. 
128528,11/10/2015 6:11,0.5,LI24,31,4,HARDWARE,HW Problem,"24-3 in HVR, no remote reset. "
128575,11/12/2015 4:22,1,LI06,11,4,HARDWARE,HW Problem,6-1 PIOP display shows Battery Fault
128598,11/12/2015 13:29,1,LI28,31,4,HARDWARE,HW Problem,"28-3: ""SCR Fan Fault""."
128451,11/6/2015 10:33,1,LI25,81,4,HARDWARE,HW Problem,"25-8 needs calibration for BV, DQ. "
128474,11/6/2015 20:32,1,LI20,71,4,HARDWARE,HW Problem,"L0A is tripping off repeatedly, it seems to turn back on, then drop out on amplitude mean."
128481,11/7/2015 11:34,1,LI12,11,4,HARDWARE,HW Problem,12-1 WGV fault.
128484,11/7/2015 18:18,1,LI03,21,4,HARDWARE,HW Problem,3-2 HV meter not reading
128486,11/7/2015 22:33,0,LI29,81,4,HARDWARE,HW Problem,Klys 29-8 has beam volts jitter.
128493,11/8/2015 20:31,1.5,LI28,21,4,HARDWARE,HW Problem,Klys 28-2 cycling constantly
128493,11/8/2015 20:31,1,LI28,21,4,HARDWARE,HW Problem,Klys 28-2 cycling constantly
128493,11/8/2015 20:31,0.2,LI28,21,4,HARDWARE,HW Problem,Klys 28-2 cycling constantly
128510,11/9/2015 10:55,0.5,LI10,21,4,HARDWARE,HW Problem,10-2 has mod faulted and will not reset remotely.
127045,9/20/2015 5:28,,LI30,61,4,HARDWARE,HW Problem,30-6 is faulted on Klystron Water
127095,9/21/2015 15:56,,LI26,61,4,HARDWARE,HW Problem,26-6: Trim supply dead (KMC fault).
127331,9/28/2015 4:05,1,LI15,71,4,HARDWARE,HW Problem,"15-7 MKSU has ""bad status"" and won't IPL"
127642,10/8/2015 2:43,1,LI02,71,4,HARDWARE,HW Problem,2-7 Has a water leak between Modulator and Klystron. 
127880,10/14/2015 0:02,,LI02,31,4,HARDWARE,HW Problem,"duplicate see 127690. Kly. LI02 - 3 PAD ""phase' and Amplit. read back is bad."
127930,10/15/2015 11:55,1,LI20,41,4,HARDWARE,HW Problem,FACET XTCAV no output. PAC I&Q out good. BV good. No Drive. No FWD power. TWT off?
128088,10/21/2015 23:01,1,LI10,41,4,HARDWARE,HW Problem,10-4 beam current readback has dropped to almost half of normal.  
128124,10/22/2015 16:36,1,LI26,71,4,HARDWARE,HW Problem,26-7: Stations trip off when put in Remote.
128417,11/5/2015 11:23,,LI12,41,4,HARDWARE,HW Problem,"Kly. LI 12 - 4 PAD DAC status shows ""FALSE""."
128666,11/14/2015 20:10,1,LI25,51,4,HARDWARE,HW Problem,Klys 25-5 is tripping repeatedly (six times in the past hour)
128667,11/14/2015 20:12,1,LI29,61,4,HARDWARE,HW Problem,Klys 29-6 trips frequently (~2x per hour)
128674,11/15/2015 14:42,0.5,LI21,31,4,HARDWARE,HW Problem,21-3: Replace lower PFN strap #4.
128677,11/15/2015 15:27,0.5,LI12,41,4,HARDWARE,HW Problem,12-4 WGV
128696,11/16/2015 13:27,0.2,LI06,61,4,HARDWARE,HW Problem,"6-6: ""Bad Timing Results"", need's it's PFN tuned."
128697,11/16/2015 13:40,1.5,LI23,81,4,HARDWARE,HW Problem,"Modulators: 23-8, 28-4, and 29-4 have BV OOT.  

11/19/15  28-4, and 29-4 were done with BV adjustment.  "
128700,11/16/2015 14:41,1,LI27,21,4,HARDWARE,HW Problem,27-2 BV dropouts
127239,9/24/2015 17:25,1,LI29,11,4,HARDWARE,HW Problem,29-1 WGV fault
127284,9/25/2015 22:23,0.75,LI23,81,4,HARDWARE,HW Problem,"23-8 MOD fault, won't reset"
127315,9/28/2015 3:37,0.5,LI13,11,4,HARDWARE,HW Problem,"13-1 Fire Alarm Latching Box ""System Ready"" green LED is out."
127335,9/28/2015 7:01,,LI25,71,4,HARDWARE,HW Problem,25-7 - phase from PIOP is NAN
127337,9/28/2015 7:17,2,LI24,51,4,HARDWARE,HW Problem,24-5 high phase and amplitude jitter
127668,10/9/2015 5:19,,LI16,81,4,HARDWARE,HW Problem,16-8 Modulator water fault light is on. MKSU summary flt light is on.
127713,10/9/2015 18:55,1,LI17,61,4,HARDWARE,HW Problem,17-6 has a klystron focus magnet fault.
127842,10/13/2015 7:38,,LI25,51,4,HARDWARE,HW Problem,25-5 is MOD faulted.
127849,10/13/2015 11:05,,LI09,51,4,HARDWARE,HW Problem,9-5 has a persistent Klystron Water fault
127850,10/13/2015 11:45,,LI01,51,4,HARDWARE,HW Problem,Klystron 1-5 phase is not trimming correctly and does not trim to the expected value. 
128600,11/12/2015 13:48,,LI20,71,4,HARDWARE,HW Problem,L0A (20-7) tripped off on MOD fault.  Unable to reset remotely.
128656,11/13/2015 21:27,2,LI11,41,4,HARDWARE,HW Problem,Klystron 11-4 MOD faulted and won't reset remotely
128424,11/5/2015 14:44,0.5,LI17,41,4,HARDWARE,HW Problem,"17-4 beam volts is very unstable pulse-to-pulse.
http://physics-elog.slac.stanford.edu/facetelog/show.jsp?dir=/2015/45/05.11&pos=2015-11-05T14:42:25

Observe on Nov. 06 11:45 RF.Amplit. dropped to 35 to 38.0. At same time beam started to oscillate. Removed 17-4 from beam "
127755,10/10/2015 22:35,0.5,LI17,41,4,HARDWARE,HW Problem,17-4 Trips on over voltage and over current
127879,10/13/2015 23:59,,LI05,81,4,HARDWARE,HW Problem,"Kly. LI05 - 8 PAD ""phase' and Amplit. read back is now bad."
127901,10/14/2015 15:26,,LI17,61,4,HARDWARE,HW Problem,17-6 KMC trip (see yesterday's CATER 127867)
128085,10/21/2015 22:13,1,LI11,41,4,HARDWARE,HW Problem,11-4 HV meter not indicating
128224,10/28/2015 14:21,1,LI06,41,4,HARDWARE,HW Problem,6-4  PFN compartment cooling fan is dead
128720,11/17/2015 10:33,2,LI21,31,4,HARDWARE,HW Problem,"21-3, Modulator. Install new Thyratron. Coordinate with ACR. This swap was arranged by Phil and Stanek for owl shift.

 Instabilites on 11/16. Could be due to sagging VVS voltage."
128731,11/17/2015 15:11,7.5,LI24,81,4,HARDWARE,HW Problem,Kly Mod 24-8:  replace DQing divider.  Divider no longer outputting signal to regulator board. 
128737,11/18/2015 1:56,3,LI28,41,4,HARDWARE,HW Problem,28-4 BV unstable.
128737,11/18/2015 1:56,1,LI28,41,4,HARDWARE,HW Problem,28-4 BV unstable.
128737,11/18/2015 1:56,1,LI28,41,4,HARDWARE,HW Problem,28-4 BV unstable.
128737,11/18/2015 1:56,2,LI28,41,4,HARDWARE,HW Problem,28-4 BV unstable.
126938,9/14/2015 13:06,1,LI20,51,4,HARDWARE,HW Problem,20-5 (aka TCAV0): The valve is currently open. This CATER is for the TS/R of the WGV no Fault on the MKSU. The waveguide valve is closed but there is no WGV fault on the MKSU so triggers are available for the klystron to run.
127169,9/23/2015 11:32,0,LI25,61,4,HARDWARE,HW Problem,25-6: PIOP Status not correct. Reset/IPL no help.
127195,9/24/2015 1:26,0.3,LI23,11,4,HARDWARE,HW Problem," 23-1 is MOD faulting frequently.   
I saw the water summary fault light several times on the MKSU but didn't see a specific flow switch interlock light"
127196,9/24/2015 1:26,0.3,LI23,21,4,HARDWARE,HW Problem,23-2 is MOD faulting frequently.
128346,11/3/2015 13:52,1,LI17,51,4,HARDWARE,HW Problem,17-5    Mod PFN compartment fan is dead
127462,10/1/2015 7:25,1,LI12,51,4,HARDWARE,HW Problem,12-5 VGC both flt lights are on.
127799,10/12/2015 3:41,,LI13,11,4,HARDWARE,HW Problem,13-1 is MOD faulted - VVS breaker is tripped
128008,10/20/2015 4:43,3,LI25,41,4,HARDWARE,HW Problem,25-4 Frequent KLT faults then self resets.
128008,10/20/2015 4:43,3,LI25,41,4,HARDWARE,HW Problem,25-4 Frequent KLT faults then self resets.
128099,10/22/2015 6:32,0.5,LI29,31,4,HARDWARE,HW Problem,29-3 has high phase jitter.
128278,10/31/2015 13:54,1,LI27,81,4,HARDWARE,HW Problem,"As of 13:15, Klystron 27-8 has tripped off every 5 minutes. The station always resets remotely but is becoming exceptionally annoying. "
128290,11/1/2015 10:53,0.5,LI23,21,4,HARDWARE,HW Problem,KLYS 23-3 is HVR faulted and won't reset remotely.  We took this station off the beam for now.
128383,11/4/2015 17:12,1.5,LI22,21,4,HARDWARE,HW Problem,Klys 22-2 has really bad AMPL jitter.
128552,11/10/2015 21:01,0.75,LI22,11,4,HARDWARE,HW Problem,Klystron 22-1 has frequent beam volt drop outs that trip the beam. 
128744,11/18/2015 8:28,6,LI21,71,4,HARDWARE,HW Problem,21-7 has mod faulted and will not reset remotely
128754,11/18/2015 13:06,0.2,LI28,11,4,HARDWARE,HW Problem,28-1 tripped to HVR no remote reset as station is in LOCAL.
128757,11/18/2015 15:07,6,LI25,81,4,HARDWARE,HW Problem,"25-8 trips when placed on the beam. TS&R.

For evidence see:
https://mccelog.slac.stanford.edu/elog/wbin/elog_item.php?elog_id=814952

2/15/16
Engineering taking over...

"
128757,11/18/2015 15:07,,LI25,81,4,HARDWARE,HW Problem,"25-8 trips when placed on the beam. TS&R.

For evidence see:
https://mccelog.slac.stanford.edu/elog/wbin/elog_item.php?elog_id=814952

2/15/16
Engineering taking over...

"
128757,11/18/2015 15:07,2,LI25,81,4,HARDWARE,HW Problem,"25-8 trips when placed on the beam. TS&R.

For evidence see:
https://mccelog.slac.stanford.edu/elog/wbin/elog_item.php?elog_id=814952

2/15/16
Engineering taking over...

"
128757,11/18/2015 15:07,0.5,LI25,81,4,HARDWARE,HW Problem,"25-8 trips when placed on the beam. TS&R.

For evidence see:
https://mccelog.slac.stanford.edu/elog/wbin/elog_item.php?elog_id=814952

2/15/16
Engineering taking over...

"
128761,11/19/2015 4:57,1,LI16,51,4,HARDWARE,HW Problem,16-5 has a false MOD fault status
128764,11/19/2015 9:04,0.2,LI24,81,4,HARDWARE,HW Problem,24-8 DQing high
128764,11/19/2015 9:04,0.5,LI24,81,4,HARDWARE,HW Problem,24-8 DQing high
128767,11/19/2015 9:38,2,LI11,21,4,HARDWARE,HW Problem,"11-2: Door #7 damaged, unable to latch securely."
128768,11/19/2015 9:43,0.5,LI11,81,4,HARDWARE,HW Problem,11-8: Ground hook holder on thyratron door missing.
